imdbId,title,releaseYear,releaseDate,genre,writers,actors,directors,sequel,hitFlop,primary_genre,primary_actor,primary_director,hitFlop_label,genre_enc,actor_enc,director_enc
tt3056632,Manjunath,2014,09 May 2014,Drama,,Anjori Alagh | Karan Ashar | Asif Basra | Seema Biswas,Sandeep A. Varma,0.0,1,Drama,Anjori Alagh,Sandeep A. Varma,Flop,7,50,535
tt3059106,Satya 2,2013,08 Nov 2013,Crime,Radhika Anand | Kary Arora (lyrics) | Meeraqh (Telugu Dialogue Writer),Puneet Singh Ratn | Sharvanand | Anaika Soti | Mahesh Thakur,Ram Gopal Varma,1.0,1,Crime,Puneet Singh Ratn,Ram Gopal Varma,Flop,5,319,473
tt3138602,Warning,2013,27 Sep 2013,Adventure | Thriller,Rajesh Chawla | Tejpal Singh Rawat,Santosh Barmola | Jitin Gulati | Manjari Phadnis | Suzana Rodrigues,Gurmeett Singh,0.0,1,Adventure,Santosh Barmola,Gurmeett Singh,Flop,1,404,193
tt3142232,Heropanti,2014,23 May 2014,Action | Romance,Sanjeev Dutta,Tiger Shroff | Kriti Sanon | Parth Akerkar | Anuradha Chandan,Sabir Khan,0.0,6,Action,Tiger Shroff,Sabir Khan,Hit,0,481,515
tt3142688,Finding Fanny,2014,12 Sep 2014,Comedy | Drama | Romance,Homi Adajania | Kersi Khambatta,Deepika Padukone | Arjun Kapoor | Naseeruddin Shah | Dimple Kapadia,Homi Adajania,0.0,2,Comedy,Deepika Padukone,Homi Adajania,Flop,4,123,209
tt3160450,Ooops a Desi,2013,23 Aug 2013,Thriller,C. Jenner Jose,BuAli Shah | Pragathi Yadhati | Adnan Khalid | C. Jenner Jose,C. Jenner Jose,0.0,1,Thriller,BuAli Shah,C. Jenner Jose,Flop,19,109,131
tt3169676,Meinu Ek Ladki Chaahiye,2014,26 Sep 2014,Drama,Abhishek | Sekhar Kochgaven,Raghuvir Yadav | Zakir Hussain | Yatin Karyekar | Irfan Raza Khan,Abhishek Bindal,0.0,1,Drama,Raghuvir Yadav,Abhishek Bindal,Flop,7,323,11
tt3169704,Raqt,2013,27 Sep 2013,Thriller,Adi Irani | Shiva Rindan | Ranjiv Verma,Shweta Bhardwaj | Gulshan Grover | Adi Irani | Farida Jalal,Adi Irani | Shiva Rindan,0.0,1,Thriller,Shweta Bhardwaj,Adi Irani,Flop,19,437,18
tt3173910,Hasee Toh Phasee,2014,07 Feb 2014,Comedy | Romance,Harshavardhan Kulkarni (story) | Harshavardhan Kulkarni (dialogue) | Anurag Kashyap (dialogue) | Purva Naresh (dialogue) | Vinil Matthew (dialogue),Sidharth Malhotra | Parineeti Chopra | Adah Sharma | Manoj Joshi,Vinil Matthew,0.0,4,Comedy,Sidharth Malhotra,Vinil Matthew,Average,4,442,691
tt3177332,Horror Story,2013,02 May 2014,Horror,Mohan Azaad | Vikram Bhatt | Sukhmani Sadana (dialogue writer),Aparna Bajpai | Ravish Desai | Karan Kundra | Nandini Vaid,Ayush Raina,0.0,2,Horror,Aparna Bajpai,Ayush Raina,Flop,11,55,117
tt3211088,Le Gaya Saddam,2012,02 Nov 2012,Comedy,,Shahbaz Baweja | Umesh Gautam | Nandini Jumani | Ravindra Kale,Amjad Khan,0.0,1,Comedy,Shahbaz Baweja,Amjad Khan,Flop,4,417,52
tt3211170,Say Yes to Love,2012,16 Mar 2012,Romance,Marukh Mirza Beig,Nazia Hussain | Salim Khan | Aasad Mirza | Saira Mirza,Marukh Mirza Beig,0.0,1,Romance,Nazia Hussain,Marukh Mirza Beig,Flop,15,287,332
tt3257168,Shorts,2013,12 Jul 2013,Drama,,Satyakam Anand | Aparajit Bhattacharjee | Richa Chadda | Aditi Khanna,Neeraj Ghaywan | Siddharth Gupt | Rohit Pandey | Anirban Roy | Shlok Sharma,0.0,1,Drama,Satyakam Anand,Neeraj Ghaywan,Flop,7,410,359
tt3260588,Bin Phere Free Me Tere,2013,03 May 2013,Comedy,Manoj Sharma,Ashrita Agarwal | Arsh Deol | Manoj Joshi | Hemant Pandey,Manoj Sharma,0.0,1,Comedy,Ashrita Agarwal,Manoj Sharma,Flop,4,76,327
tt3290688,Revolver Rani,2014,25 Apr 2014,Action | Comedy | Crime,Sai Kabir,Kangana Ranaut | Vir Das | Zakir Hussain | Jami Jafry,Sai Kabir,0.0,2,Action,Kangana Ranaut,Sai Kabir,Flop,0,208,525
tt3302962,Shaadi Ke Side Effects,2014,28 Feb 2014,Comedy | Romance,Saket Chaudhary (screenplay) | Saket Chaudhary (story) | Zeenat Lakhani (screenplay) | Zeenat Lakhani (story) | Arshad Sayed (dialogue) | Arshad Sayed (screenplay),Farhan Akhtar | Vidya Balan | Vir Das | Ram Kapoor,Saket Chaudhary,1.0,2,Comedy,Farhan Akhtar,Saket Chaudhary,Flop,4,140,528
tt3303416,Ya Rab,2014,07 Feb 2014,Drama,,Indrapal Ahuja | Neha Baam | Vikram Dahiya | Rakesh Deewana,Hasnain Hyderabadwala,0.0,1,Drama,Indrapal Ahuja,Hasnain Hyderabadwala,Flop,7,178,203
tt3309662,Jackpot,2013,13 Dec 2013,Comedy | Thriller,,Naseeruddin Shah | Sunny Leone | Sachiin Joshi | Bharath Niwas,Kaizad Gustad,0.0,1,Comedy,Naseeruddin Shah,Kaizad Gustad,Flop,4,281,260
tt3309844,Titoo MBA,2014,21 Nov 2014,Comedy,Puja Ballutia (story) | Puja Ballutia (script),Nishant Dahiya | Pragya Jaiswal,Vats Amit,0.0,1,Comedy,Nishant Dahiya,Vats Amit,Flop,4,295,667
tt3322420,Queen,2014,07 Mar 2014,Adventure | Comedy | Drama,Vikas Bahl (story) | Chaitally Parmar (story) | Parveez Sheikh (story) | Anvita Dutt (dialogue) | Kangana Ranaut (dialogue),Kangana Ranaut | Rajkummar Rao | Lisa Haydon | Mish Boyko,Vikas Bahl,0.0,6,Adventure,Kangana Ranaut,Vikas Bahl,Hit,1,208,681
tt3324810,Chhota Bheem and the Throne of Bali,2013,03 May 2013,Animation,,Rupa Bhimani | Vivaan Bhimani | Parignya Pandya Shah,Rajiv Chilaka,0.0,2,Animation,Rupa Bhimani,Rajiv Chilaka,Flop,2,377,457
tt3334348,Heartless,2014,07 Feb 2014,Drama | Family | Romance,Nina Arora (screenplay) | Niranjan Iyengar (dialogue) | Arafat Mehmood (lyrics) | Seema Saini (lyrics) | Shekhar Suman (lyrics) | Shekhar Suman (story),Adhyayan Suman | Ariana Ayam | Deepti Naval | Om Puri,Shekhar Suman,0.0,1,Drama,Adhyayan Suman,Shekhar Suman,Flop,7,11,584
tt3357416,What the Fish,2013,13 Dec 2013,Adventure | Comedy | Drama,,Manu Rishi Chadha | Naresh Gosain | Dimple Kapadia | Deepti Pujari,Gurmmeet Singh,0.0,1,Adventure,Manu Rishi Chadha,Gurmmeet Singh,Flop,1,253,194
tt3359290,Bobby Jasoos,2014,04 Jul 2014,Comedy | Drama | Thriller,Sanyukta Shaikh Chawla (screen play & dialogue by),Vidya Balan | Ali Fazal | Mahima A | Abhishek C,Samar Shaikh,0.0,2,Comedy,Vidya Balan,Samar Shaikh,Flop,4,497,530
tt3362728,Ungli,2014,05 Dec 2014,Comedy | Drama | Thriller,Renzil D'Silva (story) | Milap Zaveri (dialogue),Emraan Hashmi | Kangana Ranaut | Sanjay Dutt | Randeep Hooda,Renzil D'Silva,0.0,1,Comedy,Emraan Hashmi,Renzil D'Silva,Flop,4,136,490
tt3369670,Children of War,2014,16 May 2014,Drama | History | War,Mrityunjay Devvrat | Asad Hussain,Farooq Shaikh | Victor Banerjee | Pavan Malhotra | Indraneil Sengupta,Mrityunjay Devvrat,0.0,1,Drama,Farooq Shaikh,Mrityunjay Devvrat,Flop,7,142,347
tt3380264,Kill Dil,2014,14 Nov 2014,Action | Crime | Drama,Nitesh Tiwari (screenplay) | Shreyas Jain (screenplay) | Nikhil Mehrotra (screenplay),Ranveer Singh | Ali Zafar | Parineeti Chopra | Govinda,Shaad Ali,0.0,2,Action,Ranveer Singh,Shaad Ali,Flop,0,356,567
tt3382148,Yaariyan,2014,10 Jan 2014,Drama | Romance,,Himansh Kohli | Vivek Bhatnagar | Nicole Faria | Gulshan Grover,Divya Khosla,0.0,4,Drama,Himansh Kohli,Divya Khosla,Average,7,166,167
tt3390572,Haider,2014,02 Oct 2014,Crime | Drama | Romance,"William Shakespeare (based on the play ""Hamlet"" by) | Basharat Peer (screenplay) | Vishal Bhardwaj (screenplay) | Vishal Bhardwaj (dialogue)",Tabu | Shahid Kapoor | Shraddha Kapoor | Kay Kay Menon,Vishal Bhardwaj,0.0,4,Crime,Tabu,Vishal Bhardwaj,Average,5,476,697
tt3398052,Daawat-e-Ishq,2014,19 Sep 2014,Comedy | Drama | Romance,Habib Faisal | Jyoti Kapoor,Aditya Roy Kapoor | Parineeti Chopra | Anupam Kher,Habib Faisal,0.0,2,Comedy,Aditya Roy Kapoor,Habib Faisal,Flop,4,14,195
tt3415692,Mahabharat,2013,25 Dec 2013,Animation | Action,Amaan Khan (screenplay) | Amjad Sheikh (dialogue),Amitabh Bachchan | Ajay Devgn | Vidya Balan | Sunny Deol,Amaan Khan,0.0,1,Animation,Amitabh Bachchan,Amaan Khan,Flop,2,37,46
tt3426144,Babloo Happy Hai,2014,07 Feb 2014,Comedy | Drama | Romance,Sanjay Chauhan | Deepak Venkatesha (additional screenplay & dialogue),Sahil Anand | Parvin Dabas | Erica Fernandes | Preet Kamal,Nila Madhab Panda,0.0,1,Comedy,Sahil Anand,Nila Madhab Panda,Flop,4,385,365
tt3449320,Darr @ the Mall,2014,21 Feb 2014,Horror | Thriller,Agrim Joshi (screen play and dialogue) | Pawan Kripalani (screen play and dialogue) | Vinod Rawat (screen play and dialogue) | Abhimanyu Singh,Jimmy Shergill | Nushrat Bharucha | Arif Zakaria | Asif Basra,Pawan Kripalani,0.0,1,Horror,Jimmy Shergill,Pawan Kripalani,Flop,11,197,389
tt3465488,Karle Pyaar Karle,2014,17 Jan 2014,Action | Romance,Suneel Darshan,Shiv Darshan | Hasleen Kaur | Aham Sharma | Tanya Malik,Rajesh Pandey,0.0,1,Action,Shiv Darshan,Rajesh Pandey,Flop,0,428,452
tt3483596,O Teri,2014,28 Mar 2014,Comedy | Drama,Umesh Bist | Neeti Palta,Pulkit Samrat | Bilal Amrohi | Sarah-Jane Dias | Mandira Bedi,Umesh Bist,0.0,1,Comedy,Pulkit Samrat,Umesh Bist,Flop,4,317,658
tt3483646,Bewakoofiyaan,2014,14 Mar 2014,Comedy | Drama | Romance,Habib Faisal,Ayushmann Khurrana | Sonam Kapoor | Rishi Kapoor | Swedha Singh,Nupur Asthana,0.0,2,Comedy,Ayushmann Khurrana,Nupur Asthana,Flop,4,86,371
tt3483712,Raja Natwarlal,2014,29 Aug 2014,Drama | Thriller,Parveez Sheikh (story) | Sanjay Masoom (dialogue),Mohammed Zeeshan Ayyub | Tarun Dudeja | Emraan Hashmi | Narendra Jetley,Kunal Deshmukh,0.0,2,Drama,Mohammed Zeeshan Ayyub,Kunal Deshmukh,Flop,7,262,287
tt3495000,Mardaani,2014,22 Aug 2014,Action | Drama | Thriller,Gopi Puthran,Rani Mukerji | Tahir Raj Bhasin | Gautam Babbar | Probir Dutt,Pradeep Sarkar,0.0,4,Action,Rani Mukerji,Pradeep Sarkar,Average,0,354,396
tt3498050,Mokssh,2013,27 Dec 2013,Drama | Musical,Ajit P. Bhairavkar | Ajit P. Bhairavkar,Sanjiv Chopra | Chinmay Mandlekar | Suhas Sirsat | Sukhada Yash,Ajit P. Bhairavkar,0.0,1,Drama,Sanjiv Chopra,Ajit P. Bhairavkar,Flop,7,403,36
tt3498078,Ebn-e-Batuta,2014,14 Apr 2014,Sci-Fi,Abhishek Bhola (dialogue) | Varun Middha (dialogue) | Varun Middha (screenplay) | Varun Middha (story),Omkar Das Manikpuri | Rajeev Verma | Dev Gohar | Satya Khare,Varun Middha,0.0,1,Sci-Fi,Omkar Das Manikpuri,Varun Middha,Flop,16,300,666
tt3501994,Hawaa Hawaai,2014,09 May 2014,Drama | Family | Sport,Amole Gupte,Mahesh Balraj | Bugs Bhargava | Hardik Bothra | Makrand Deshpande,Amole Gupte,0.0,2,Drama,Mahesh Balraj,Amole Gupte,Flop,7,238,56
